loss,auc_1,val_loss,val_auc_1,lr
0.44231553772773863,0.8495479,0.4678306734605587,0.84464514,1e-05
0.4374195518538496,0.85275054,0.46085802069950454,0.84640175,1e-05
0.4410468833511277,0.85040253,0.5860235495663388,0.8370549,1e-04
0.4377535721880764,0.8522184,0.5475066407914564,0.8455738,1e-04
0.4345286440263846,0.8545257,0.7242608367305099,0.82813865,1e-04
0.43919705024209016,0.85151464,0.4706276966320289,0.84383243,0.00019466666
0.4411749450982302,0.85013443,0.48247502247492474,0.84489435,0.00028933334
0.4422265504065477,0.84973586,0.5178585136548067,0.841987,0.000384
