loss,auc,val_loss,val_auc,lr
0.5827949047088623,0.7254273891448975,0.4953550696372986,0.8085712194442749,1e-04
0.49399006366729736,0.8102920651435852,0.47286513447761536,0.8277976512908936,1e-04
0.4732012152671814,0.8268088102340698,0.4686655104160309,0.8378697037696838,1e-04
0.46357250213623047,0.8339557647705078,0.4541255533695221,0.8405438661575317,1e-04
0.4579792618751526,0.8375868797302246,0.45346271991729736,0.8426337838172913,1e-04
0.45417991280555725,0.8401227593421936,0.4499427080154419,0.84321129322052,1e-04
0.45080286264419556,0.8424847722053528,0.44931596517562866,0.8428574204444885,1e-04
0.44774946570396423,0.8449657559394836,0.4479258954524994,0.8437952399253845,1e-04
0.44408249855041504,0.847588837146759,0.4472171366214752,0.8444666266441345,1e-04
0.4416762888431549,0.8493108153343201,0.44885510206222534,0.8446013927459717,1e-04
0.43907076120376587,0.8515098690986633,0.44784048199653625,0.8437339067459106,1e-04
0.4357910752296448,0.8536319136619568,0.44941046833992004,0.843045711517334,1e-04
0.4235394597053528,0.8626642823219299,0.447816401720047,0.8447093963623047,2e-05
0.42002761363983154,0.8651090860366821,0.4470091164112091,0.8444567322731018,2e-05
0.4175429940223694,0.8671190142631531,0.44939517974853516,0.8437358140945435,2e-05
