loss,auc,val_loss,val_auc,lr
0.5407694578170776,0.7723556756973267,0.49330413341522217,0.8077212572097778,0.001
0.49777862429618835,0.8066394925117493,0.4949240982532501,0.8112807869911194,0.001
0.4894857704639435,0.81321120262146,0.48692360520362854,0.8162503838539124,0.001
0.48586374521255493,0.815714418888092,0.4911580979824066,0.814642071723938,0.001
0.48362448811531067,0.8182512521743774,0.4824661314487457,0.8186179995536804,0.001
0.4794010519981384,0.8214224576950073,0.4808741807937622,0.8163482546806335,0.001
0.4769347012042999,0.8233003616333008,0.47976094484329224,0.8188632726669312,0.001
0.47488588094711304,0.8244826197624207,0.4801005721092224,0.8166502118110657,0.001
0.47291553020477295,0.8274657726287842,0.4786338806152344,0.8195136785507202,0.001
0.47000011801719666,0.8289340734481812,0.48326805233955383,0.8209546208381653,0.001
0.46988335251808167,0.8291196227073669,0.48585954308509827,0.8192503452301025,0.001
0.46846938133239746,0.8303205370903015,0.4818260073661804,0.8166716694831848,0.001
0.45489832758903503,0.8409231305122375,0.4879426956176758,0.8204730153083801,0.0003
0.4491804242134094,0.8451451659202576,0.4750448167324066,0.822957456111908,0.0003
0.4463194012641907,0.8476399183273315,0.47464674711227417,0.8217856884002686,0.0003
0.4440781772136688,0.8490873575210571,0.4753318130970001,0.8213435411453247,0.0003
0.441133975982666,0.851629376411438,0.4869186282157898,0.8211626410484314,0.0003
0.4385347068309784,0.8537122011184692,0.485969603061676,0.8186134099960327,0.0003
0.43270808458328247,0.8583889603614807,0.4852207899093628,0.8206106424331665,9e-05
0.42802849411964417,0.8614701628684998,0.4855045974254608,0.8188373446464539,9e-05
0.42589104175567627,0.8633487224578857,0.4893043637275696,0.8187344074249268,9e-05
0.4232395589351654,0.865390419960022,0.4884929656982422,0.818549633026123,2.7e-05
0.4228144884109497,0.8656001687049866,0.4898919463157654,0.8184328675270081,2.7e-05
0.4220198392868042,0.8665278553962708,0.49087250232696533,0.8180289268493652,2.7e-05
0.420733779668808,0.8673967719078064,0.49171072244644165,0.8182942867279053,1e-05
