loss,auc,val_loss,val_auc,lr
0.4566517770290375,0.8372250199317932,0.45398321747779846,0.8377540707588196,1e-05
0.4561868906021118,0.837668240070343,0.45366528630256653,0.8387439846992493,1e-05
0.45537376403808594,0.837982177734375,0.4518148899078369,0.8396411538124084,1e-04
0.4546482563018799,0.8386150598526001,0.45182526111602783,0.8394386768341064,1e-04
0.45403361320495605,0.8390577435493469,0.45164358615875244,0.8397747874259949,1e-04
0.45381686091423035,0.8392760753631592,0.45129159092903137,0.8400096893310547,0.00019466666
0.4532298147678375,0.8396682739257812,0.4511195421218872,0.840528666973114,0.00028933334
0.4527122676372528,0.8403264284133911,0.44973453879356384,0.841378390789032,0.000384
0.452351450920105,0.8402373194694519,0.4504539668560028,0.8404939770698547,0.0002691
0.45189353823661804,0.8406423330307007,0.4493950307369232,0.8413022756576538,0.00018867
0.4515286087989807,0.8410152792930603,0.448559433221817,0.8419197797775269,0.000132369
0.45104044675827026,0.8413922786712646,0.4488782286643982,0.8415679931640625,9.29583e-05
0.4507127106189728,0.841376781463623,0.4498851001262665,0.841605007648468,6.537081e-05
0.4502737522125244,0.8418426513671875,0.44900915026664734,0.8416590094566345,4.6059566e-05
0.44999101758003235,0.8421683311462402,0.44844967126846313,0.8416890501976013,3.25417e-05
0.4496802091598511,0.8422571420669556,0.4484057128429413,0.8419384956359863,2.3079188e-05
0.4491967260837555,0.8426768183708191,0.4485338628292084,0.8420235514640808,1.6455431e-05
0.44899803400039673,0.8428346514701843,0.44744083285331726,0.8423783779144287,1.1818802e-05
0.4486143887042999,0.8431410789489746,0.448239803314209,0.841981828212738,8.573162e-06
0.4483487010002136,0.8433000445365906,0.44801706075668335,0.8420894145965576,6.301213e-06
0.4479580819606781,0.8436824679374695,0.4477986693382263,0.8420867323875427,4.710849e-06
0.447931706905365,0.8434538245201111,0.44781604409217834,0.8422849178314209,3.5975943e-06
0.4471060633659363,0.8439807295799255,0.44746217131614685,0.842612624168396,2.818316e-06
0.4468092620372772,0.8444641828536987,0.4472302198410034,0.8428362011909485,2.2728213e-06
0.4464138150215149,0.8448086380958557,0.44763585925102234,0.8424781560897827,1.8909749e-06
