loss,auc,val_loss,val_auc,lr
0.5691532492637634,0.7506073117256165,0.5350285768508911,0.7900980114936829,0.001
0.5145822763442993,0.7949410080909729,0.502065122127533,0.8047154545783997,0.001
0.49963438510894775,0.8061731457710266,0.4962186813354492,0.8107116222381592,0.001
0.4895293116569519,0.8144918084144592,0.49573829770088196,0.8119361996650696,0.001
0.4807649850845337,0.8215264678001404,0.4919280409812927,0.8123086094856262,0.001
0.47295689582824707,0.8277868032455444,0.49305859208106995,0.8107215166091919,0.001
0.4631921947002411,0.836092472076416,0.5033897757530212,0.8037967681884766,0.001
0.44970354437828064,0.8473846912384033,0.5349117517471313,0.7971429228782654,0.001
0.4303940236568451,0.8624312281608582,0.5445414185523987,0.7988090515136719,0.001
0.3768162131309509,0.8971654176712036,0.5997397303581238,0.7897374033927917,0.00020000001
0.3445177376270294,0.9145435094833374,0.6484823822975159,0.7854257822036743,0.00020000001
0.3144998252391815,0.9292276501655579,0.7595908045768738,0.7800440192222595,0.00020000001
0.2830928564071655,0.9426876902580261,0.8585124611854553,0.7766232490539551,0.00020000001
0.2560262978076935,0.9532296657562256,0.9420345425605774,0.7740463614463806,4.0000003e-05
0.24147136509418488,0.9581674933433533,1.016450047492981,0.7717700004577637,4.0000003e-05
