loss,auc,val_loss,val_auc,lr
0.5571228265762329,0.756079375743866,0.5073667168617249,0.8085229396820068,0.001
0.4989669919013977,0.8052324056625366,0.4938974976539612,0.809662938117981,0.001
0.49085667729377747,0.8124554753303528,0.481677770614624,0.816469132900238,0.001
0.48612186312675476,0.8158953189849854,0.4870454668998718,0.8141120672225952,0.001
0.48345690965652466,0.8184556365013123,0.4844658374786377,0.8162516951560974,0.001
0.48103058338165283,0.8201923370361328,0.4838017225265503,0.8140671849250793,0.001
0.48002350330352783,0.8207563757896423,0.4808672070503235,0.8164876103401184,0.001
0.4777214527130127,0.8232853412628174,0.48326218128204346,0.8162341713905334,0.001
0.4756309986114502,0.8245531320571899,0.48332709074020386,0.8158957958221436,0.001
0.47505900263786316,0.8251386284828186,0.481634259223938,0.8169490694999695,0.001
0.47389233112335205,0.8258567452430725,0.48555538058280945,0.8149362802505493,0.001
0.4610917568206787,0.8363181352615356,0.47656720876693726,0.8202815055847168,0.00020000001
0.45761585235595703,0.8384807705879211,0.4755759537220001,0.8208757042884827,0.00020000001
0.4547072649002075,0.8406612277030945,0.47564247250556946,0.8205649852752686,0.00020000001
0.4525371193885803,0.8431519269943237,0.4757886826992035,0.8205843567848206,0.00020000001
0.45098817348480225,0.8437449336051941,0.4774601459503174,0.8207089304924011,0.00020000001
0.4483710825443268,0.846339762210846,0.47781920433044434,0.8201233744621277,0.00020000001
0.44380125403404236,0.8498398065567017,0.47834721207618713,0.8205909132957458,4.0000003e-05
0.4432618319988251,0.8501112461090088,0.47892633080482483,0.8204628229141235,4.0000003e-05
0.44191649556159973,0.85121750831604,0.47927531599998474,0.8203243017196655,4.0000003e-05
0.441590279340744,0.8513197302818298,0.4784800112247467,0.820611298084259,4.0000003e-05
0.44026780128479004,0.8520658016204834,0.4787166118621826,0.8202978372573853,8.000001e-06
0.43981310725212097,0.852806031703949,0.47869637608528137,0.8205003142356873,8.000001e-06
