loss,auc,val_loss,val_auc,lr
0.528715193271637,0.7787428498268127,0.506432294845581,0.8012519478797913,1e-04
0.4913627803325653,0.8072762489318848,0.4840308725833893,0.8168574571609497,1e-04
0.48389285802841187,0.8136721849441528,0.47633036971092224,0.8195217847824097,1e-04
0.47861218452453613,0.8176942467689514,0.4722399413585663,0.8231669664382935,1e-04
0.47493189573287964,0.8207051753997803,0.47378799319267273,0.8251405954360962,1e-04
0.47075164318084717,0.8246971368789673,0.4721963405609131,0.8263737559318542,1e-04
0.46761414408683777,0.8273565173149109,0.47396132349967957,0.8277629017829895,1e-04
0.45803192257881165,0.8354548811912537,0.4649539887905121,0.8300988674163818,2e-05
0.4555974304676056,0.8375688791275024,0.46401384472846985,0.830201268196106,2e-05
0.4540008306503296,0.8388111591339111,0.4640229642391205,0.8303810358047485,2e-05
