loss,auc,val_loss,val_auc,lr
0.6863153576850891,0.5285823345184326,0.6047155261039734,0.7084103226661682,1e-05
0.5702016949653625,0.7426871657371521,0.5405155420303345,0.7721019387245178,1e-05
0.5144326686859131,0.7927296161651611,0.47886422276496887,0.8230782151222229,1e-04
0.4830280840396881,0.8169304728507996,0.46874406933784485,0.8290184140205383,1e-04
0.47315678000450134,0.8244888782501221,0.4615035653114319,0.8364158272743225,1e-04
0.4732333719730377,0.8244015574455261,0.46464335918426514,0.8350558280944824,0.00019466666
0.4716651737689972,0.825920820236206,0.46575504541397095,0.8369782567024231,0.00028933334
0.4686984419822693,0.8281434774398804,0.46176648139953613,0.833765983581543,0.000384
0.4600839614868164,0.8347505927085876,0.45222729444503784,0.8400384783744812,0.00026883
0.454155296087265,0.838746964931488,0.44697073101997375,0.8435165286064148,0.000188211
0.44954410195350647,0.842292845249176,0.44535064697265625,0.8466085195541382,0.0001317777
0.4460916519165039,0.844593346118927,0.4423094689846039,0.8465094566345215,9.227439e-05
0.4438653290271759,0.8462847471237183,0.4413754940032959,0.8470430374145508,6.462207e-05
0.4418018162250519,0.8477911949157715,0.4395991563796997,0.8477777242660522,4.526545e-05
0.4404558539390564,0.8487414717674255,0.4394749701023102,0.8481261730194092,3.1715816e-05
0.4392763376235962,0.8496480584144592,0.4396741986274719,0.847911536693573,2.2231072e-05
0.4388561248779297,0.8498944044113159,0.43877148628234863,0.8484135270118713,1.559175e-05
0.438210129737854,0.8504448533058167,0.4383712410926819,0.8486608266830444,1.0944224e-05
0.43759211897850037,0.8507227897644043,0.4381558299064636,0.8486886024475098,7.690957e-06
0.4378046691417694,0.8506633639335632,0.4378175437450409,0.8488633632659912,5.4136704e-06
0.4376969635486603,0.8508180379867554,0.43777915835380554,0.8490191102027893,3.819569e-06
0.43753817677497864,0.8508731126785278,0.43801426887512207,0.8488686680793762,2.7036983e-06
0.4374783933162689,0.8507983088493347,0.43758848309516907,0.8490946888923645,1.9225888e-06
0.4374910295009613,0.8509508371353149,0.437501460313797,0.8491079211235046,1.3758122e-06
0.4371768534183502,0.851177453994751,0.43820720911026,0.8486548662185669,9.930685e-07
0.43739643692970276,0.8508623242378235,0.4377071261405945,0.8489341139793396,7.2514797e-07
0.43714389204978943,0.8511896729469299,0.43711110949516296,0.8495320081710815,5.3760357e-07
0.43730318546295166,0.8509595394134521,0.43742457032203674,0.8493340015411377,4.063225e-07
0.4371885657310486,0.8509024381637573,0.4377167224884033,0.849108874797821,3.1442576e-07
0.43725308775901794,0.8511255383491516,0.43770986795425415,0.8489094376564026,2.5009803e-07
0.437349408864975,0.851039707660675,0.4371574819087982,0.8494423031806946,2.0506862e-07
0.4373304843902588,0.8508126139640808,0.43778741359710693,0.8490279912948608,1.7354803e-07
0.4368559718132019,0.8512754440307617,0.4375941753387451,0.8492172360420227,1.5148362e-07
0.4373982846736908,0.8510969877243042,0.43813592195510864,0.8487640023231506,1.3603854e-07
0.43723684549331665,0.85100257396698,0.43755096197128296,0.8493019938468933,1.2522698e-07
0.43740832805633545,0.851150631904602,0.4377075135707855,0.8490765690803528,1.17658885e-07
0.4374365508556366,0.8508194088935852,0.4373075067996979,0.8492228984832764,1.1236122e-07
