loss,auc,val_loss,val_auc,lr
0.6720274686813354,0.5786725282669067,0.5672643184661865,0.7480471730232239,1e-04
0.549060583114624,0.7610188722610474,0.5184592008590698,0.7902852296829224,1e-04
0.5204165577888489,0.786196231842041,0.5071243643760681,0.8007816672325134,1e-04
0.509066104888916,0.7947102189064026,0.49791184067726135,0.80533367395401,1e-04
0.4999748468399048,0.8031396269798279,0.4912317991256714,0.8110747337341309,1e-04
0.4939124584197998,0.8081387281417847,0.4941215515136719,0.810469925403595,1e-04
0.49002140760421753,0.8107964396476746,0.49414101243019104,0.8076061606407166,1e-04
0.48498356342315674,0.8157117962837219,0.493267685174942,0.8146764039993286,1e-04
0.4823152720928192,0.8182827830314636,0.4884059429168701,0.8145774006843567,1e-04
0.4785953164100647,0.8211203217506409,0.4860687255859375,0.8157289624214172,1e-04
0.4738205671310425,0.8250190615653992,0.49056294560432434,0.8152917623519897,1e-04
0.4700930714607239,0.8282036781311035,0.4875469207763672,0.8158355355262756,1e-04
0.4659811556339264,0.8323369026184082,0.48899683356285095,0.8152328729629517,1e-04
0.46325111389160156,0.8342971801757812,0.4986570477485657,0.8135973811149597,1e-04
0.45939087867736816,0.8377099633216858,0.4896446168422699,0.8136849999427795,1e-04
0.4442397654056549,0.8491081595420837,0.49257177114486694,0.8129826784133911,2e-05
0.44161179661750793,0.8516099452972412,0.4963221251964569,0.8125942349433899,2e-05
0.43848901987075806,0.8536586761474609,0.49700477719306946,0.8125945329666138,2e-05
0.4360532760620117,0.8557900190353394,0.4980427324771881,0.8112295866012573,2e-05
0.4348207116127014,0.8566859364509583,0.49940699338912964,0.8103798031806946,2e-05
