loss,auc,val_loss,val_auc,lr
0.6859690546989441,0.5364042520523071,0.6014841198921204,0.734753429889679,1e-05
0.5775659680366516,0.7373786568641663,0.5581814646720886,0.7615569233894348,1e-05
0.5547567009925842,0.7583044767379761,0.5073762536048889,0.7981082201004028,1e-04
0.5074683427810669,0.7983065843582153,0.4830344021320343,0.8205308318138123,1e-04
0.49168843030929565,0.8112237453460693,0.47113242745399475,0.8281260132789612,1e-04
0.48863333463668823,0.8125866651535034,0.46944570541381836,0.8285938501358032,0.00019466666
0.49675577878952026,0.8074841499328613,0.4683057963848114,0.8310356736183167,0.00028933334
0.48109012842178345,0.8186949491500854,0.46554678678512573,0.8343204855918884,0.000384
0.4721253216266632,0.8253508806228638,0.45975688099861145,0.835966169834137,0.0002691
0.4655598998069763,0.8305596709251404,0.45340701937675476,0.8391245603561401,0.00018867
0.4609038531780243,0.8342082500457764,0.4497283101081848,0.841569185256958,0.000132369
0.4573703110218048,0.8368735909461975,0.4482725262641907,0.8425902724266052,9.29583e-05
0.4548174738883972,0.8383442759513855,0.4454283118247986,0.8441720604896545,6.537081e-05
0.45271241664886475,0.8398893475532532,0.44503888487815857,0.8452118635177612,4.6059566e-05
0.4510324001312256,0.8411774635314941,0.44449877738952637,0.8447343111038208,3.25417e-05
0.4501034915447235,0.8418053388595581,0.4427143931388855,0.8462268710136414,2.3079188e-05
0.44915324449539185,0.8424317836761475,0.44223859906196594,0.8468372821807861,1.6455431e-05
0.44842272996902466,0.8431972861289978,0.44160354137420654,0.8471035361289978,1.1818802e-05
0.44876202940940857,0.8428815603256226,0.4426758885383606,0.8469433188438416,8.573162e-06
0.448158860206604,0.8433074355125427,0.4420008957386017,0.8467299342155457,6.301213e-06
0.44743576645851135,0.8437564373016357,0.4415484070777893,0.847456693649292,4.710849e-06
0.44783851504325867,0.8436190485954285,0.441903293132782,0.8469731211662292,3.5975943e-06
0.447319895029068,0.8439574241638184,0.4418368637561798,0.8471949696540833,2.818316e-06
0.44707274436950684,0.8440448641777039,0.43953725695610046,0.8485761284828186,2.2728213e-06
0.4473892152309418,0.8438643217086792,0.44119033217430115,0.8477919697761536,1.8909749e-06
