loss,auc,val_loss,val_auc,lr
0.5061872005462646,0.80013507604599,0.48109328746795654,0.8218145370483398,0.001
0.48433586955070496,0.816311776638031,0.47763437032699585,0.8245000243186951,0.001
0.4796777069568634,0.8201690316200256,0.4727250933647156,0.8261570930480957,0.001
0.47567012906074524,0.8233657479286194,0.4672870934009552,0.8291553854942322,0.001
0.47327807545661926,0.8250559568405151,0.4682798385620117,0.8290088772773743,0.001
0.4705883264541626,0.8270242214202881,0.4652629494667053,0.830241858959198,0.001
0.46896013617515564,0.8279357552528381,0.462494820356369,0.8323569893836975,0.001
0.4668637216091156,0.8297774195671082,0.46224871277809143,0.832951545715332,0.001
0.46605685353279114,0.8303959965705872,0.464997798204422,0.8306064009666443,0.001
0.4658508598804474,0.830537736415863,0.4616798460483551,0.8330609202384949,0.001
0.4652598202228546,0.8314100503921509,0.4628795385360718,0.8315719962120056,0.001
0.4636726677417755,0.8321534395217896,0.46436718106269836,0.8328429460525513,0.001
0.4633392095565796,0.8326386213302612,0.46493715047836304,0.8300825357437134,0.001
0.454400897026062,0.8385915756225586,0.4566119313240051,0.8361515998840332,0.0003
0.4520549476146698,0.8405140042304993,0.45601463317871094,0.8370149731636047,0.0003
0.4505775570869446,0.841652512550354,0.45416444540023804,0.8372851014137268,0.0003
0.44921308755874634,0.8425401449203491,0.45486587285995483,0.836952805519104,0.0003
0.4480631947517395,0.8436585068702698,0.4543728232383728,0.8372226357460022,0.0003
0.4474097788333893,0.8439474701881409,0.45602232217788696,0.8368518352508545,0.0003
0.4439167380332947,0.846680223941803,0.45402154326438904,0.8374356627464294,9e-05
0.4428659975528717,0.847180187702179,0.45367008447647095,0.8377236723899841,9e-05
0.4422571063041687,0.8476473689079285,0.45382851362228394,0.8374326229095459,9e-05
0.441730260848999,0.8480814099311829,0.45456576347351074,0.8372899293899536,9e-05
0.4415624737739563,0.8482950925827026,0.4542465806007385,0.8372425436973572,9e-05
0.44001272320747375,0.8494064211845398,0.4539893567562103,0.8374160528182983,2.7e-05
0.4401734173297882,0.8494134545326233,0.4538310468196869,0.8376665711402893,2.7e-05
0.4395071268081665,0.849685549736023,0.4538443982601166,0.837532639503479,2.7e-05
0.43953245878219604,0.8497928977012634,0.4537621736526489,0.8376312851905823,1e-05
0.4392198622226715,0.8499964475631714,0.4538992643356323,0.837533712387085,1e-05
0.43919047713279724,0.8500382304191589,0.4538573622703552,0.8376352787017822,1e-05
0.4383627772331238,0.8506342172622681,0.45398566126823425,0.8376237154006958,1e-05
