loss,auc,val_loss,val_auc,lr
0.619414375228817,0.71525186,0.5187470824508876,0.8190829,1e-04
0.48209605463308475,0.8211851,0.5661793933028266,0.834112,1e-04
0.45935903193746364,0.8377975,0.5760111051164704,0.8319678,1e-04
0.44881047313116185,0.84477466,0.5449558811965006,0.84195226,1e-04
0.44141485088173,0.84884876,0.48845755628177095,0.8481152,1e-04
0.4353247001035336,0.85336393,0.5566217872031006,0.79207414,1e-04
0.4310758436486016,0.8557754,0.48385202633592234,0.8449043,1e-04
0.426567565887201,0.8586846,0.9828480158970033,0.8359273,1e-04
0.42280807272144744,0.86104107,0.4676879070180676,0.8458705,1e-04
0.4184913921443397,0.86407965,0.47163949868617916,0.83795655,1e-04
0.4142388441096777,0.8671756,0.4808749028177925,0.84793115,1e-04
0.4097627463946148,0.8695223,0.46976906345004127,0.8532308,1e-04
0.4054610365018825,0.8723752,0.4413955684328254,0.8512963,1e-04
0.40010176027580985,0.87636155,0.4595258275231162,0.8435107,1e-04
0.3953854566986907,0.87867624,0.5363298500632192,0.83206457,1e-04
0.38786596282460223,0.8836128,0.4957386003090785,0.8399787,1e-04
0.38130774625354175,0.8871116,0.4739422685715742,0.8475524,1e-04
0.35294384272650364,0.90224487,0.5041588446596167,0.84486014,2e-05
0.34148253970696757,0.90794694,0.6358457055938986,0.84040755,2e-05
